3379,"Great agent, very courteous!",Delighted
3380,Great and amazing help and customer service,Delighted
3381,Great and easy Thanks Oliver.,Delighted
3382,"great and easy to work with, solved my issue.",Delighted
3383,Great and effective service,Delighted
3384,Great and efficient,Delighted
3385,Great and extremely helpful assistance. Wish I had employees like this working for me.,Delighted
3386,Great and fast customer service. Very pleased.,Delighted
3387,Great and fast service,Delighted
3388,Great and fast service,Delighted
3389,great and fast service,Delighted
3390,great and fast service !,Delighted
3391,Great and fast service!,Delighted
3392,great and fast service. thanks,Delighted
3393,great and fast support,Delighted
3394,Great and fast support ...,Delighted
3395,Great and fast support!,Delighted
3396,Great and fast support.,Delighted
3397,Great and friendly!,Delighted
3398,Great and helpful  thanks again!,Delighted
3399,Great and helpful chat with Zachary.  He's an asset to Dropbox!  Thank you.,Delighted
3400,Great and immediate assistance!,Delighted
3401,Great and instant help.,Delighted
3402,"Great and nice person , although cannot solve the problems.",Delighted
3403,Great and prompt customer service,Delighted
3404,Great and prompt service,Delighted
3405,Great and quick help! thank you,Delighted
3406,Great and quick support. Thank you!,Delighted
3407,Great and super prompt services... will consider annual if everything works out with our client and becomes a long term relationship.,Delighted
3408,Great and swift customer service!,Delighted
3409,Great and swift help!,Delighted
3410,Great and swift response and help. Very happy with your assistance.,Delighted
3411,great and thorough help!,Delighted
3412,Great and timely help from Wesley  most helpful in mission to get into my account!,Delighted
3413,great answers,Delighted
3414,great as always...,Delighted
3415,GREAT as usual! Fast friendly effective help and guidance from KATHY . Buy her a beer please,Delighted
3416,Great as you are. Very easy to deal with.,Delighted
3417,Great assist,Delighted
3418,great assist,Delighted
3419,Great assistance,Delighted
3420,great assistance,Delighted
3421,Great assistance,Delighted
3422,great assistance,Delighted
3423,Great assistance  sorted my problem very quickly,Delighted
3424,GREAT ASSISTANCE !!!,Delighted
3425,Great assistance . solved my problem and gave me all the correct directions ..,Delighted
3426,"great assistance and problem resolved on the spot, much appreciated, highly recommend Jack",Delighted
3427,great assistance and very polite and friendly guy (Larry),Delighted
3428,Great assistance from Calvin. Kudos!!!,Delighted
3429,Great assistance from Paige on a complex issue.,Delighted
3430,Great Assistance my queries and issue was resolved,Delighted
3431,Great assistance!,Delighted
3432,Great assistance!,Delighted
3433,Great assistance!,Delighted
3434,Great assistance!,Delighted
3435,Great assistance! Thank you Nikki!,Delighted
3436,"Great assistance, really friendly and informative.",Delighted
3437,"great assistance, thank you very much!",Delighted
3438,Great assistance.,Delighted
3439,Great assistance.  Thank you.,Delighted
3440,Great assistance. Fixed my issue!,Delighted
3441,great assistance. I appreciate him  being so patient and thorough,Delighted
3442,"Great assistant!
kind and firmly prepared.
thank you so much",Delighted
3443,Great attention,Delighted
3444,"Great attention and quick response to my solicitude, thank you very much!",Delighted
3445,Great attention. Thank you,Delighted
3446,"Great Barbara, she solve any of my problems",Delighted
3447,Great chat and very helpful assistance.,Delighted
3448,Great chat line. Very efficient and responsive.  I hope to be back again soon...,Delighted
3449,Great chat session  Thanks Zachary!,Delighted
3450,Great chat support!,Delighted
3451,great chat with Lynn.,Delighted
3452,"Great chat worker, did a good job  helping me.",Delighted
3453,"Great chat, cheers G!",Delighted
3454,great communication,Delighted
3455,Great communication and issue easily resolved,Delighted
3456,great communication thanks!,Delighted
3457,great communication the chat was very helpful,Delighted
3458,"great communication with rep

keep up the good work!",Delighted
3459,Great communication!,Delighted
3460,"Great communication!
Excellent Service

Thanks Hudson!!!",Delighted
3461,"great communication, glad there is a chat feature.

Charlie will pass on my feature request to the developers (used to be a feature before but was removed)",Delighted
3462,Great communication. Thanks.,Delighted
3463,great communications with Jeremy today  so awesome to get help so quickly and easily :),Delighted
3464,"Great contact, attendant solved all my questions quickly and clearly.",Delighted
3465,"Great conversation! Understood what I was talking about. I felt like I could actually talk to Brenda; it felt like a real person. We were able to talk through different things. Lots of patience, great info, AND best of all, we solved the problem!! 

So awesome! Thank you so much!",Delighted
3466,Great costumer service!,Delighted
3467,Great customer care,Delighted
3468,"Great customer care, thank you!",Delighted
3469,great customer service,Delighted
3470,great customer service,Delighted
3471,great customer service,Delighted
3472,Great customer service,Delighted
3473,great customer service,Delighted
3474,Great customer service,Delighted
3475,Great customer service,Delighted
3476,great customer service,Delighted
3477,Great customer service,Delighted
3478,Great customer service,Delighted
3479,Great customer service,Delighted
3480,Great customer service,Delighted
3481,Great customer service,Delighted
3482,Great customer service,Delighted
3483,Great customer service,Delighted
3484,Great customer service,Delighted
3485,great customer service,Delighted
3486,Great customer service,Delighted
3487,Great customer service,Delighted
3488,Great customer service,Delighted
3489,Great customer service,Delighted
3490,Great Customer Service,Delighted
3491,great customer service,Delighted
3492,great customer service,Delighted
3493,Great customer service,Delighted
3494,"Great customer service 
Jen was able to process my request within minutes
Thank you Jen!",Delighted
3495,Great Customer Service :),Delighted
3496,great customer service and answers my question perfectly,Delighted
3497,Great customer service and help!,Delighted
3498,Great customer service and my issue was resolved,Delighted
3499,Great customer service and resolved my problem :),Delighted
3500,Great customer service and support,Delighted
3501,Great customer service and support. Efficient and informative!,Delighted
3502,Great customer service and UX!,Delighted
3503,Great customer service as always!,Delighted
3504,great customer service Brett,Delighted
3505,Great customer service by Dalton,Delighted
3506,Great customer service Colin!,Delighted
3507,great customer service Erika!,Delighted
3508,Great customer service from a principal driven company. 5 stars all the way!!,Delighted
3509,Great Customer Service from Melissa. Did exactly what I wanted and in super quick time!,Delighted
3510,Great customer service is very polite and fast,Delighted
3511,Great customer service lovely chat very polite and helpful,Delighted
3512,Great customer service Paige,Delighted
3513,Great customer service representative,Delighted
3514,Great customer service RON!,Delighted
3515,Great customer service thanks.,Delighted
3516,Great customer service!,Delighted
3517,Great customer service!,Delighted
3518,Great customer service!,Delighted
3519,Great customer service!,Delighted
3520,Great Customer Service!,Delighted
3521,great customer service!,Delighted
3522,Great Customer Service!,Delighted
3523,Great customer service!,Delighted
3524,Great customer service!,Delighted
3525,Great customer service!,Delighted
3526,Great customer service!,Delighted
3527,Great customer service!,Delighted
3528,great customer service!,Delighted
3529,Great customer service!,Delighted
3530,great customer service!,Delighted
3531,Great customer service!,Delighted
3532,Great customer service!,Delighted
3533,Great customer service!,Delighted
3534,Great customer service!,Delighted
3535,Great Customer Service!,Delighted
3536,Great customer service!,Delighted
3537,Great customer service!,Delighted
3538,Great customer service!,Delighted
3539,Great customer service!,Delighted
3540,Great customer service!  Fast response and solved my issue.  THANKS!,Delighted
3541,Great customer service!  I wish all companies were this good!,Delighted
3542,Great customer service! And a very quick response.,Delighted
3543,Great customer service! Fast and helpful,Delighted
3544,Great customer service! Owen answered all my questions and was amazing,Delighted
3545,Great Customer Service! Owen is the best!,Delighted
3546,Great customer service! Thanks Theo.,Delighted
3547,Great customer service! Very informative.,Delighted
3548,Great customer service! Was helped each step of the way with a security issue and we truly appreciate the prompt assistance for our business!,Delighted
3549,Great customer service!!,Delighted
3550,Great customer service!!,Delighted
3551,Great Customer Service!!,Delighted
3552,Great customer service!!,Delighted
3553,great customer service!!,Delighted
3554,GREAT customer service!!,Delighted
3555,"Great customer service, even with a cancellation",Delighted
3556,"Great customer service, good product.",Delighted
3557,"Great customer service, nice to see a company that handles things right away and so helpful.",Delighted
3558,"Great customer service, really nice to get in touch so easily",Delighted
3559,"great customer service, thank you",Delighted
3560,great customer service.,Delighted
3561,Great customer service.,Delighted
3562,great customer service.,Delighted
3563,Great customer service.,Delighted
3564,Great customer service.,Delighted
3565,Great customer service.,Delighted
3566,Great customer service.,Delighted
3567,Great customer service.,Delighted
3568,great customer service.,Delighted
3569,Great customer service.  Thank you.,Delighted
3570,Great customer service.  very fast response time,Delighted
3571,Great customer service.  Very helpful  thanks,Delighted
3572,Great customer service.  Very responsive.  Went above and beyond  very happy with resolution!,Delighted
3573,Great customer service. :),Delighted
3574,Great customer service. Got my issue addressed right away,Delighted
3575,"great customer service. helpful, friendly, and fast. one of the best online help I've used!",Delighted
3576,Great customer service. It was easy and stress free,Delighted
3577,Great customer service. Thank you so very much.,Delighted
3578,Great customer service. Thanks Oliver,Delighted
3579,Great customer service. Upbeat and fast to resolve my concerns.,Delighted
3580,great customer support,Delighted
3581,great customer support,Delighted
3582,Great customer support!,Delighted
3583,Great customer support!,Delighted
3584,great customer support!,Delighted
3585,Great customer support! Got the help i needed! Thank you!,Delighted
3586,"Great customer support, thanks!",Delighted
3587,Great customer support. Thank you.,Delighted
3588,"Great CX.There was no wait time, Barbara was extremely helpful and all queries answered perfectly",Delighted
3589,Great dude this Randy is,Delighted
3590,Great dude! I think he has a great idea for a Dropbox University and you guys need to add videos for your help issues.,Delighted
3591,Great ðŸ‘ðŸ»ðŸ‘ðŸ»,Delighted
3592,Great easy process thanks so much.,Delighted
3593,great easy very nice response,Delighted
3594,Great employee ! He did a great job,Delighted
3595,Great employee! So helpful with complex issue!,Delighted
3596,Great employee. Calm as a cucumber and helpful as anything I could have imagined. Very knowledgeable and had no problem telling me all the details and truth that my problem couldn't be solved. Give this person a raise!,Delighted
3597,Great en fast help! Very good service !,Delighted
3598,great exp with the rep  very helpful,Delighted
3599,Great experience,Delighted
3600,great experience,Delighted
3601,Great experience  Melissa solved my issue quickly and in a friendly manner.,Delighted
3602,"Great experience at addressing my concern.
thank you Susha",Delighted
3603,Great experience solving my problem. Many thanks!,Delighted
3604,"Great experience with chat.  HOWEVER, using the instructions provided on the internet/dropbox regarding  taking care of my needs on the website were useless!  And not being able to speak to the proper person on the phone regarding funds is unacceptable.",Delighted
3605,"Great experience with the chat today, but this is a follow up to try to get my unresolved syncing issue fixed",Delighted
3606,"Great experience with the support of Dropbox. Explanations were clear and contact with the team was pleasant. Everything works perfectly now , Thank you !",Delighted
3607,Great experience!,Delighted
3608,Great experience!,Delighted
3609,Great experience!,Delighted
3610,Great experience! And problem solved too.,Delighted
3611,Great experience! Thanks!,Delighted
3612,"Great experience, smoother than i thought. After trying to call in numerous times for support and getting hung up on I was quite worried about support @dropbox",Delighted
3613,"Great experience. My problem was resolved in one day and Paxton, the rep who handled my support request, was very professional and friendly.",Delighted
3614,Great experience. Was able to get my issues solved. Took a weight off my shoulder. Thank you!,Delighted
3615,great fast friendly service.,Delighted
3616,great fast online support ... thanx,Delighted
3617,"Great fast service, Dawn was an excellent advisor with fast responses.",Delighted
3618,great fast support,Delighted
3619,great feedback.,Delighted
3620,Great feedback.,Delighted
3621,Great form of getting help!,Delighted
3622,great friendly accurate help,Delighted
3623,great friendly and competent chat support,Delighted
3624,Great guy,Delighted
3625,great guy of girl   ...follow my instagram page https://www.instagram.com/woovistudio/,Delighted
3626,great guy!,Delighted
3627,Great guy!,Delighted
3628,Great guy! Very helpful!,Delighted
3629,Great guy! Very helpful!,Delighted
3630,Great guy! very very fast problem solver .:),Delighted
3631,Great guy. I was annoyed and cussed over chat to get my point across. He kept it cool and solved my issue.,Delighted
3632,"Great having Jen's support to solve a difficult problem with syncing, email change, desktop app, and file sharing issues.   
Well done!",Delighted
3633,Great having professional advice in an instance.. top!,Delighted
3634,Great help,Delighted
3635,Great help,Delighted
3636,great help,Delighted
3637,Great help,Delighted
3638,Great Help,Delighted
3639,great help,Delighted
3640,Great help,Delighted
3641,Great help,Delighted
3642,Great Help,Delighted
3643,Great help,Delighted
3644,great help,Delighted
3645,Great help,Delighted
3646,Great help,Delighted
3647,Great Help,Delighted
3648,great help,Delighted
3649,Great help,Delighted
3650,Great help,Delighted
3651,Great help,Delighted
3652,Great help,Delighted
3653,Great help,Delighted
3654,Great help,Delighted
3655,great help,Delighted
3656,Great help,Delighted
3657,great help,Delighted
3658,Great help,Delighted
3659,Great help,Delighted
3660,great help,Delighted
3661,Great help,Delighted
3662,great help,Delighted
3663,Great help,Delighted
3664,great help,Delighted
3665,great help,Delighted
3666,Great help,Delighted
3667,Great Help,Delighted
3668,Great help,Delighted
3669,Great help,Delighted
3670,Great help  got my problem sorted and was really helpful.  Thanks Lisa and Dropbox,Delighted
3671,Great help  nice links to info and good instruction!,Delighted
3672,Great help  patient and knowledgeable.,Delighted
3673,GREAT HELP  THANK YOU!,Delighted
3674,"Great help  via chat , efficient, great advice, and useful for using Dropbox more efficiently",Delighted
3675,great help !!,Delighted
3676,Great help and fast solution,Delighted
3677,"Great help and fast!! thanks.
Kim",Delighted
3678,Great help and fixed my dilemma in a few minutes.  Thank you!,Delighted
3679,Great help and service. Thanks!,Delighted
3680,Great help and understanding,Delighted
3681,Great help and very quick!,Delighted
3682,great help Ben!,Delighted
3683,Great help brom Barbera much appreciated Matthew,Delighted
3684,"Great help but next time, let me hang up the chat. I may have another question.",Delighted
3685,Great help by Crystal! I love Dropbox customer support!,Delighted
3686,Great help by Oliva!!,Delighted
3687,Great help cancelling a subscription which was  not accessible since you people  gave me a bogus email address so after many attempts I contacted Apple . Henry took care of my issue without additional confusion. Great service,Delighted
3688,Great help from a courteous representative! Easy and fast solution!,Delighted
3689,Great Help from Brent,Delighted
3690,Great help from Calvin. Thanks,Delighted
3691,Great help from Charlie!,Delighted
3692,Great help from Craig,Delighted
3693,Great help from Davis!,Delighted
3694,Great help from Douglas!,Delighted
3695,Great help from Ella! FINALLY got this checked off my list and it was easy! Ella made it easy:),Delighted
3696,Great help from Everett. Thank you!,Delighted
3697,Great help from Hunter!  Very quick and easy.,Delighted
3698,Great help from Keira!!,Delighted
3699,Great help from Larry!,Delighted
3700,Great help from Logan.,Delighted
3701,Great help from Lori!!,Delighted
3702,Great help from Theo,Delighted
3703,Great help from Wayne,Delighted
3704,Great help in a very patient and timely manner!  Thank you so much Charlie  You're the best!,Delighted
3705,Great help in details,Delighted
3706,great help provided looking at difference possible solutions.,Delighted
3707,Great help Randy,Delighted
3708,Great help so far!  I didn't know what to expect with online chat  this was a good experience. Thanks,Delighted
3709,"Great help so far, thanks Hunter!",Delighted
3710,great help thank you,Delighted
3711,Great help thank you,Delighted
3712,great help thank you,Delighted
3713,GREAT HELP THANK YOU,Delighted
3714,Great Help thank you,Delighted
3715,Great help thank you,Delighted
3716,Great help thanks,Delighted
3717,Great help thanks a bunch!,Delighted
3718,Great help thanks a lot,Delighted
3719,"Great help through the chat, even though my problem couldn't be solved the way I was hoping for, I was explained the required workaround and got a solution.

Nevertheless, I find it quite annoying that I need to leave my plan expire and get downgraded only to be able to change the billing country... thats kind of embarrassing I think... should be resolved quickly. Thanks!",Delighted
3720,great help very co operative and patient,Delighted
3721,Great help very quick and friendly,Delighted
3722,"great help
very responsive",Delighted
3723,great help!,Delighted
3724,Great help!,Delighted
3725,great help!,Delighted
3726,Great help!,Delighted
3727,Great help!,Delighted
3728,Great help!,Delighted
3729,Great help!,Delighted
3730,Great Help!,Delighted
3731,Great help!,Delighted
3732,Great help!,Delighted
3733,Great help!,Delighted
3734,Great help!,Delighted
3735,great help!,Delighted
3736,Great help!,Delighted
3737,Great help!,Delighted
3738,great help!,Delighted
3739,great help!,Delighted
3740,great help!,Delighted
3741,Great help!,Delighted
3742,Great help!,Delighted
3743,Great help!,Delighted
3744,Great help!,Delighted
3745,Great help!,Delighted
3746,Great help!,Delighted
3747,great help!,Delighted
3748,great help!,Delighted
3749,great help!,Delighted
3750,Great help!,Delighted
3751,great help!,Delighted
3752,Great help!,Delighted
3753,Great help!,Delighted
3754,Great help!,Delighted
3755,Great help!,Delighted
3756,Great help!,Delighted
3757,Great help!  Fixed all my issues   wish you were available on weekends,Delighted
3758,"Great help!  The tech support was quick, clear, accurate, and straight to the point. My problem was solved right away and my questions were answered without delay.  Too bad I don't get this kind of support anywhere else.  EPF",Delighted
3759,Great help! Apologies for running around and replying late!,Delighted
3760,great help! extremely courteous and patient. everything was very well explained. thank you,Delighted
3761,"Great help! Got the answers (and missing files) I needed! Thanks, Pete",Delighted
3762,Great help! I was clueless and Lorenzo was helpful and patient with me.,Delighted
3763,Great help! Resolved my problem,Delighted
3764,Great help! So easy!,Delighted
3765,Great help! Thank you!,Delighted
3766,Great help! Thanks,Delighted
3767,Great help! Thanks Wilson.,Delighted
3768,Great help! very detailed and thorough thanks@,Delighted
3769,Great help! Very polite and helpfull!!!,Delighted
3770,"Great Help!
Give Elisa a raise!",Delighted
3771,"Great help!
Thank you Zachary!",Delighted
3772,Great help!!,Delighted
3773,great help!! friendly and paciente!,Delighted
3774,Great Help!!!,Delighted
3775,"Great help!!! Very well informed and sent helpful links. Thanks for hiring him  (give Colin a raise!) Good experience, Thanks!",Delighted
3776,Great help!!!!,Delighted
3777,Great help!!!!,Delighted
3778,Great help!!!!,Delighted
3779,"Great help, all patience, SUPERB!",Delighted
3780,"Great help, and explination and clarification to my questions. Will be upgrading! Brent was very helpful.",Delighted
3781,"great help, easy thorough and knowledgeable",Delighted
3782,"Great help, I appreciated the stepbystep!",Delighted
3783,"Great help, many thanks!",Delighted
3784,"great help, nice one!",Delighted
3785,"Great Help, resolved my problem .",Delighted
3786,"Great help, thank you",Delighted
3787,"great help, thank you!",Delighted
3788,"great help, thank you.",Delighted
3789,"Great help, thanks!",Delighted
3790,"great help, thanks!",Delighted
3791,"Great help, thanks!",Delighted
3792,"Great help, thanks!",Delighted
3793,"great help, thx",Delighted
3794,"great help, thx",Delighted
3795,"Great help, very friendly assistance",Delighted
3796,"Great help, very patient, providing lots of support and answers to my questions. I am most grateful!",Delighted
3797,"Great help, very professional and was easy to understand and follow his steps to switch the plan and process the refund.",Delighted
3798,"Great help, very reactive and resourceful.",Delighted
3799,Great help.,Delighted
3800,Great help.,Delighted
3801,Great help.,Delighted
3802,Great Help.,Delighted
3803,Great help.,Delighted
3804,Great help.  Much appreciated.,Delighted
3805,great help.  quickly resolved issue.,Delighted
3806,Great help. Lousy app.,Delighted
3807,Great help. No waiting time. I love this...,Delighted
3808,Great help. Thank you,Delighted
3809,Great help. thank you!,Delighted
3810,Great help. thank you.,Delighted
3811,great help. thanks,Delighted
3812,GREAT HELP. THANKS,Delighted
3813,Great help. Thanks,Delighted
3814,Great help. Thanks very much.,Delighted
3815,Great help. Thanks!,Delighted
3816,Great help...and also patient.,Delighted
3817,great help.amazing,Delighted
3818,Great helpdesk,Delighted
3819,Great helpdesk!!!,Delighted
3820,"Great helpful person, who was willing to try and fix the problem",Delighted
3821,great helpful support,Delighted
3822,Great helt from superstar Davis,Delighted
3823,great in many ways!,Delighted
3824,Great info and easy to understand! Thanks Charlie!,Delighted
3825,Great Info..Well done.,Delighted
3826,Great instruction to get the job done!,Delighted
3827,Great instructions and prompt response!,Delighted
3828,great instructions!,Delighted
3829,Great inteaction with Jen  5 stars!,Delighted
3830,Great job,Delighted
3831,Great job,Delighted
3832,great job,Delighted
3833,Great job,Delighted
3834,Great job,Delighted
3835,Great Job,Delighted
3836,Great job,Delighted
3837,great job,Delighted
3838,Great job,Delighted
3839,Great job,Delighted
3840,Great job,Delighted
3841,Great job ! Thanks.,Delighted
3842,GREAT JOB AND WELL DONE!,Delighted
3843,"Great job answering my questions, Frank!",Delighted
3844,Great job as long as what he said works properly!,Delighted
3845,great job as usual,Delighted
3846,Great job by Cassy.,Delighted
3847,Great job by Jacob.,Delighted
3848,Great job by Joe!,Delighted
3849,Great job by Oliver!,Delighted
3850,great job dalton!,Delighted
3851,"Great job Dropbox on your chat support team. Everett was prompt, helpful, and professional.",Delighted
3852,great job even though i would rather speak with someone on the phone.,Delighted
3853,great job harley!,Delighted
3854,Great Job helping thank you,Delighted
3855,great job thanks,Delighted
3856,Great Job Toby!,Delighted
3857,Great job understanding my questions and answering them directly and clearly.,Delighted
3858,Great job!,Delighted
3859,Great job!,Delighted
3860,Great job!,Delighted
3861,Great job!,Delighted
3862,Great job!,Delighted
3863,Great job!,Delighted
3864,Great job!,Delighted
3865,Great Job!,Delighted
3866,great job!  would be nice if we could grab and move the chat box around as I had to toggle back and forth a lot.  To see and follow instructions. Oliver is a patient man!,Delighted
3867,Great Job! Jen!!,Delighted
3868,Great job! Thanks!,Delighted
3869,Great Job!!,Delighted
3870,Great job!!,Delighted
3871,Great job!!!,Delighted
3872,Great job!!!,Delighted
3873,"great job, and very patient. thank you wilson",Delighted
3874,"Great job, thanks",Delighted
3875,"Great job, thanks",Delighted
3876,"Great job, thanks!",Delighted
3877,Great job.,Delighted
3878,Great job. Grace was wonderful!,Delighted
3879,great job. thanks,Delighted
3880,great job..!,Delighted
3881,Great Joel extremely professional and engaged to his job.,Delighted
3882,great knowledge and helpful guidance,Delighted
3883,Great knowledge of the product and very helpful.,Delighted
3884,Great online service!,Delighted
3885,great operator,Delighted
3886,Great patience,Delighted
3887,great patience and competence thank you!,Delighted
3888,Great patience!!,Delighted
3889,Great person,Delighted
3890,"Great person, really helped me out :)",Delighted
3891,"great person.
solved every problem.",Delighted
3892,Great personal assistance! Answered my question.,Delighted
3893,Great prompt friendly service!,Delighted
3894,Great quick and efficient response!,Delighted
3895,Great quick help!,Delighted
3896,Great quick service,Delighted
3897,great quick service  well done,Delighted
3898,great quick service and assistance,Delighted
3899,great quick service and huge help...,Delighted
3900,Great quick service. Thank you so much.,Delighted
3901,Great rep and answered my question in 1 step!  Much â¤ï¸,Delighted
3902,Great rep!,Delighted
3903,Great representative and had a sense of urgency to resolve my issue. Far faster than other times I've had to use chat.,Delighted
3904,Great representative! Very knowledgeable and patient,Delighted
3905,"Great representative, very helpful! Solved my problem!",Delighted
3906,great response,Delighted
3907,great response,Delighted
3908,great response as always  this is 50% of the reason i renew each year  good product andgood support :),Delighted
3909,Great response from the live chat,Delighted
3910,great response time and wonderful help with my question.  Thanks!  Great job!,Delighted
3911,"Great response time on chat, and good suggestions given",Delighted
3912,Great response well done.,Delighted
3913,great response!!!,Delighted
3914,Great Response.  Hope the team who is working to restore my deleted files is as good!,Delighted
3915,great result,Delighted
3916,Great sense of humor,Delighted
3917,Great serv ice!,Delighted
3918,great service,Delighted
3919,Great service,Delighted
3920,Great service,Delighted
3921,great service,Delighted
3922,great service,Delighted
3923,great service,Delighted
3924,Great service,Delighted
3925,great service,Delighted
3926,Great service,Delighted
3927,Great service,Delighted
3928,great service,Delighted
3929,Great service,Delighted
3930,Great service,Delighted
3931,great service,Delighted
3932,Great service,Delighted
3933,Great Service,Delighted
3934,great service,Delighted
3935,Great service,Delighted
3936,Great service,Delighted
3937,Great service,Delighted
3938,great service,Delighted
3939,Great service,Delighted
3940,Great Service,Delighted
3941,great service,Delighted
3942,Great service,Delighted
3943,Great service,Delighted
3944,Great Service,Delighted
3945,Great service,Delighted
3946,Great service,Delighted
3947,Great service,Delighted
3948,Great service,Delighted
3949,Great service,Delighted
3950,Great service,Delighted
3951,great service,Delighted
3952,Great service,Delighted
3953,Great service,Delighted
3954,great service,Delighted
3955,great service,Delighted
3956,great service,Delighted
3957,great service,Delighted
3958,great service,Delighted
3959,great service,Delighted
3960,Great service,Delighted
3961,Great Service,Delighted
3962,Great service,Delighted
3963,great service,Delighted
3964,great service,Delighted
3965,Great service,Delighted
3966,Great service,Delighted
3967,Great service,Delighted
3968,Great service,Delighted
3969,Great service,Delighted
3970,great service,Delighted
3971,great service,Delighted
3972,Great Service,Delighted
3973,Great service,Delighted
3974,Great service,Delighted
3975,great service,Delighted
3976,great service  fast and efficient,Delighted
3977,"Great service  friendly, quick and accurate",Delighted
3978,Great service  thank you.,Delighted
3979,Great service  took a lot of angst out of my life ...,Delighted
3980,Great service  very quick and professional,Delighted
3981,"Great Service , Many Thanks",Delighted
3982,Great service :),Delighted
3983,great service :),Delighted
3984,great service :),Delighted
3985,Great service and communication!,Delighted
3986,Great service and fast,Delighted
3987,great service and fast response,Delighted
3988,Great service and help from Colin.,Delighted
3989,Great service and helped me solve my issue!,Delighted
3990,Great service and i appreciate the refund,Delighted
3991,great service and prompt,Delighted
3992,Great service and super easy to resolve the issue,Delighted
3993,Great service and support. Was able to help me resolve my issues and move forward using DB business! Thanks so much!,Delighted
3994,GREAT SERVICE AND VERY HELPFUL! :),Delighted
3995,Great service and very quick,Delighted
3996,Great service as usual!,Delighted
3997,great service asusual,Delighted
3998,Great service best online support I have experienced in recent times thank you,Delighted
3999,Great service by Brenda!,Delighted
4000,Great service by Crystal!,Delighted
4001,Great service by Ella (sp?),Delighted
4002,Great service by Jen!!,Delighted
4003,Great service easy to get my refund,Delighted
4004,Great service from Casey!,Delighted
4005,great service from Cassy. 10 out of 10,Delighted
4006,"great service from crystal, quick to respond, answered all my questions and requests. perfectly delightful to deal with,",Delighted
4007,Great service from Cyrus,Delighted
4008,great service from Dalton,Delighted
4009,"Great service from Davis, many thanks !",Delighted
4010,Great service from Davis.,Delighted
4011,great service from Harley.,Delighted
4012,Great service from kathy :),Delighted
4013,great service from margaret!,Delighted
4014,Great service from Monty!,Delighted
4015,Great service from Owen,Delighted
4016,great service from Shane,Delighted
4017,Great service from the support. Excellent policy for refunds. Thank you.,Delighted
4018,Great service from your chat line rep Duke,Delighted
4019,great service guys! every time i ask! fast and accurate. thx,Delighted
4020,Great Service nothing to omprove,Delighted
4021,Great service once again!,Delighted
4022,"Great service provided by Holly.
Thank you.",Delighted
4023,"Great service so long as the confirmation email is sent to me.
Done ! Excellent service Samual !! Thank you so much",Delighted
4024,Great service solved my issue straight away.,Delighted
4025,Great service speed and quality!,Delighted
4026,great service thank you,Delighted
4027,great service thank you,Delighted
4028,great service thanks,Delighted
4029,Great service thanks,Delighted
4030,great service thanks charlie,Delighted
4031,Great service thanks.,Delighted
4032,great service thankyou,Delighted
4033,great service very efficient,Delighted
4034,great service very helpful!,Delighted
4035,Great service very quick and helpful even when I didnt have the full information needed due to company portal,Delighted
4036,Great service!,Delighted
4037,Great service!,Delighted
4038,great service!,Delighted
4039,great service!,Delighted
4040,Great service!,Delighted
4041,Great Service!,Delighted
4042,Great service!,Delighted
4043,Great service!,Delighted
4044,Great service!,Delighted
4045,Great service!,Delighted
4046,Great service!,Delighted
4047,Great service!,Delighted
4048,great service!,Delighted
4049,Great service!,Delighted
4050,great service!,Delighted
4051,Great service!,Delighted
4052,great service!,Delighted
4053,Great service!,Delighted
4054,great service!,Delighted
4055,Great service!,Delighted
4056,Great service!,Delighted
4057,Great service!,Delighted
4058,Great service!,Delighted
4059,great service!,Delighted
4060,Great service!,Delighted
4061,great service!,Delighted
4062,Great service!,Delighted
4063,great service!,Delighted
4064,Great Service!,Delighted
4065,Great service!,Delighted
4066,Great service!,Delighted
4067,Great service!,Delighted
4068,great service!,Delighted
4069,Great service!,Delighted
4070,Great service!,Delighted
4071,Great service!,Delighted
4072,Great service!,Delighted
4073,Great service!,Delighted
4074,Great service!,Delighted
4075,Great service!,Delighted
4076,Great service!,Delighted
4077,Great service!  Super fast and helpful!,Delighted
4078,Great service!  Thank you!!!,Delighted
4079,Great service! Can't believe I've been a user for 8 years now.,Delighted
4080,great service! everything was quick and easy,Delighted
4081,Great service! Got me  up and running in no time!,Delighted
4082,Great service! Quick to respond!,Delighted
4083,Great service! THANK YOU!,Delighted
4084,Great service!!,Delighted
4085,Great service!!,Delighted
4086,Great service!! I am most appreciative of the professional and quick service.,Delighted
4087,Great service!! thank you,Delighted
4088,"Great service!!
Quick resolution to my queries!",Delighted
4089,great service!!!!,Delighted
4090,"great service,  fast help",Delighted
4091,"Great service, Dan. Thank you.",Delighted
4092,"great service, fast effective..
thank you",Delighted
4093,"great service, fast response.",Delighted
4094,"Great service, he is working on help my problem but Duke was helpful and looking forward o help me",Delighted
4095,"Great service, helped me on my way!",Delighted
4096,"great service, helpful and to the point
many thanks",Delighted
4097,"great service, just hoping the refund will be processed as quickly",Delighted
4098,"Great service, nice to actually talk to a person.",Delighted
4099,"Great Service, quick and easy! Much appreciate the ability to reach out here very easily for help.",Delighted
4100,"Great service, quick and effective.

Douglas was brilliant and knew exactly what support i needed.
Thank you",Delighted
4101,"great service, quick, easy and efficient",Delighted
4102,"great service, Randy is very good",Delighted
4103,"Great service, thank you",Delighted
